risk_rank,simulation_id,exposure_scenario_id,particle_id,polymer,size_um,size_class,shape,aging,charge,dose_level,daily_dose_unit,duration_days,gut_status,diet_state,particle_hazard_potential,interaction_risk_proxy,lymphatic_burden_index,macrophage_activation_score,ROS_score,cytokine_activation_score,systemic_inflammatory_spillover_score,immune_dysregulation_score,lymphatic_microplastic_immune_risk_index,final_risk_class,dominant_mechanistic_driver
38276,SIM013246,EXP0020,MP0421,PS,0.05,nano-scale,fragment,oxidized,neutral,low,1.0,365,normal,high-fat,0.7655380348349352,0.5790315393028322,0.0828527442342939,0.300246970540203,0.37012034055951165,0.2918965142355846,0.2549977196171359,0.30208516822518733,0.35711274604353044,moderate,oxidative stress dominated
38277,SIM028888,EXP0043,MP0538,PS,10.0,larger microplastic,fiber,oxidized,neutral,medium,5.0,365,normal,normal,0.6938594540286291,0.5550975970937727,0.1176410362801437,0.3078862164167365,0.3823212829142458,0.3324140805470023,0.29850264649598146,0.34631030338613505,0.3571110097057311,moderate,oxidative stress dominated
38278,SIM041005,EXP0061,MP0505,PS,5.0,small microplastic,fiber,pristine,neutral,high,10.0,180,normal,normal,0.5191558444646119,0.5408491208312641,0.1753379540618669,0.2900551165093384,0.35298759807266183,0.3538516644910766,0.34175189277470874,0.3768224125527895,0.35710938791110575,moderate,cytokine activation dominated
38279,SIM021202,EXP0032,MP0277,PP,0.05,nano-scale,sphere,oxidized,neutral,medium,5.0,90,normal,high-fat,0.6856249218689533,0.5504507042988251,0.1546549629907166,0.28666496701725025,0.36158121478042815,0.31973606441910507,0.30659297337348645,0.3329450092795747,0.35710300910575443,moderate,oxidative stress dominated
38280,SIM001992,EXP0003,MP0642,PVC,5.0,small microplastic,fiber,pristine,positive,low,1.0,30,inflamed,normal,0.5629362347462927,0.5431888827327885,0.1018676016060436,0.3001685912717439,0.32165904438018766,0.275365462718145,0.2427438959475256,0.2691700660901571,0.35709734733482423,moderate,oxidative stress dominated
38281,SIM025390,EXP0038,MP0415,PS,0.05,nano-scale,fragment,pristine,neutral,medium,5.0,180,normal,high-fat,0.5707655729114542,0.5422548219388611,0.1558101317089399,0.2884075201125387,0.3478059098586576,0.321788696032832,0.3095642374648239,0.3341147876890366,0.3570925315523855,moderate,oxidative stress dominated
38282,SIM009678,EXP0015,MP0228,PE,5.0,small microplastic,fragment,pristine,positive,low,1.0,180,inflamed,normal,0.5335673443167949,0.5465797157485244,0.1205937634478419,0.28709473397634533,0.3241525919048754,0.2852398579776894,0.261744051275418,0.28650654514113694,0.3570875220047594,moderate,oxidative stress dominated
38283,SIM020406,EXP0031,MP0156,PE,0.05,nano-scale,fiber,pristine,positive,medium,5.0,90,normal,normal,0.6217739886307676,0.5419492962120332,0.1533572561240765,0.30169893533237707,0.3485648359141982,0.3127442138148609,0.282668556550254,0.327630080961693,0.3570868595681508,moderate,oxidative stress dominated
38284,SIM015769,EXP0024,MP0244,PE,10.0,larger microplastic,sphere,pristine,neutral,low,1.0,365,barrier-impaired,high-fat,0.4066782857046193,0.5293158775674296,0.1509493530168197,0.2613612691868795,0.3080396950474169,0.2940957710920468,0.2919852826618907,0.2908431582613714,0.3570854437149353,moderate,oxidative stress dominated
38285,SIM009551,EXP0015,MP0101,PET,5.0,small microplastic,fiber,pristine,negative,low,1.0,180,inflamed,normal,0.5187414187871114,0.5492351437848328,0.1045460003052762,0.2924571555746512,0.3197570220652658,0.2832076211838847,0.25759759236069407,0.2834670499174943,0.3570796891514302,moderate,oxidative stress dominated
38286,SIM033374,EXP0050,MP0299,PP,0.1,nano-scale,sphere,pristine,negative,high,10.0,30,normal,high-fat,0.5278170993422971,0.5339442074556034,0.2116732886724399,0.27513711253957673,0.3339947016535246,0.3426817259796473,0.3559982686300097,0.36431012757769826,0.3570795721674747,moderate,systemic spillover dominated
38287,SIM016174,EXP0024,MP0649,PVC,10.0,larger microplastic,sphere,pristine,neutral,low,1.0,365,barrier-impaired,high-fat,0.4196719161310038,0.5363288217066717,0.1349332034194602,0.2677393241563509,0.30968366148016446,0.29422687645437556,0.2891328912925968,0.2902964039887591,0.35707704450930966,moderate,oxidative stress dominated
38288,SIM002139,EXP0004,MP0114,PET,10.0,larger microplastic,sphere,UV-aged,positive,low,1.0,30,inflamed,high-fat,0.6114916975975941,0.553468761818394,0.1008618145257014,0.28993593636960624,0.3334953423790855,0.28462472709553843,0.2598909276782134,0.2742386415179576,0.35706950921325054,moderate,oxidative stress dominated
38289,SIM033332,EXP0050,MP0257,PE,10.0,larger microplastic,fragment,UV-aged,negative,high,10.0,30,normal,high-fat,0.6319548286199113,0.5546884999524844,0.1640030499247393,0.28934810395975974,0.3526464609951771,0.3419776713788759,0.33713551826544225,0.3628785971495531,0.35706616331275626,moderate,oxidative stress dominated
38290,SIM029291,EXP0044,MP0266,PE,10.0,larger microplastic,fiber,UV-aged,negative,medium,5.0,365,normal,high-fat,0.6480247939918659,0.5521888558728785,0.1263355544152686,0.29530001986256127,0.3745530164214554,0.3349334673262915,0.3173927863890734,0.34576553598377235,0.3570653786821024,moderate,oxidative stress dominated
38291,SIM020493,EXP0031,MP0243,PE,5.0,small microplastic,fiber,oxidized,positive,medium,5.0,90,normal,normal,0.7472812347462927,0.5611279138392506,0.1179108733381548,0.3128349118082794,0.3719683705485925,0.3163045534481293,0.27709599338871205,0.3316046973843058,0.3570634379565088,moderate,oxidative stress dominated
38292,SIM003890,EXP0006,MP0515,PS,10.0,larger microplastic,sphere,pristine,negative,low,1.0,30,barrier-impaired,high-fat,0.4768281012292035,0.532862676491282,0.127078167715449,0.27844039882894484,0.30676706777842905,0.27900772418716013,0.2616974121184439,0.2671499020863559,0.35706156520064475,moderate,oxidative stress dominated
38293,SIM001812,EXP0003,MP0462,PS,1.0,submicron-to-small,sphere,pristine,positive,low,1.0,30,inflamed,normal,0.5623069814490479,0.5419124373367893,0.1196932296719885,0.29190552915566664,0.3227068643329508,0.2764428476525349,0.2483516489028086,0.2709110605297767,0.35704880405696016,moderate,oxidative stress dominated
38294,SIM008397,EXP0013,MP0297,PP,0.05,nano-scale,fiber,oxidized,positive,low,1.0,180,normal,normal,0.8143055399351886,0.5770612640851489,0.0787878279594257,0.31243310957145354,0.37392138778341444,0.2841064056656401,0.23532740178981149,0.2963046253811154,0.3570481466741699,moderate,oxidative stress dominated
38295,SIM032495,EXP0049,MP0095,PET,5.0,small microplastic,fragment,UV-aged,negative,high,10.0,30,normal,normal,0.6501679818976741,0.5564241498337129,0.1568902423682008,0.3039992465984738,0.35638028312614056,0.33891780513157277,0.31693409289693475,0.3624369456601719,0.35704514504193213,moderate,oxidative stress dominated
38296,SIM006458,EXP0010,MP0383,PP,10.0,larger microplastic,sphere,UV-aged,negative,low,1.0,90,inflamed,high-fat,0.5899425498094285,0.5528376585246103,0.115624363861165,0.2781526559225004,0.3323697624256032,0.28859148771531856,0.2704682258715406,0.28341613789705045,0.35704192878467006,moderate,oxidative stress dominated
38297,SIM024333,EXP0037,MP0033,PET,0.1,nano-scale,sphere,UV-aged,positive,medium,5.0,180,normal,normal,0.6985214869835336,0.5597793603596412,0.1307205977275734,0.3056591844338277,0.37202032293187676,0.32340005165433494,0.2961452494170001,0.3395226278550351,0.35703801872540897,moderate,oxidative stress dominated
38298,SIM033617,EXP0050,MP0542,PVC,0.05,nano-scale,sphere,pristine,negative,high,10.0,30,normal,high-fat,0.5450943324173649,0.54372806060377,0.1900992221277491,0.2820202036121129,0.3369033355934377,0.3405287713059406,0.347750158032783,0.3617755490261861,0.3570345972869527,moderate,systemic spillover dominated
38299,SIM025073,EXP0038,MP0098,PET,5.0,small microplastic,fragment,oxidized,negative,medium,5.0,180,normal,high-fat,0.6998725330913818,0.5641665284205211,0.1180781278319975,0.30295800809722967,0.3715412756385733,0.3251177163430753,0.30174874297447535,0.338374339032185,0.35703432505748445,moderate,oxidative stress dominated
38300,SIM009571,EXP0015,MP0121,PET,10.0,larger microplastic,fragment,UV-aged,neutral,low,1.0,180,inflamed,normal,0.588184937415994,0.5550536660432919,0.1001835693983547,0.2910061248825279,0.3332894181484478,0.28715933677846767,0.2601089955149573,0.2874843286913838,0.3570276034142599,moderate,oxidative stress dominated
38301,SIM020420,EXP0031,MP0170,PE,0.1,nano-scale,sphere,oxidized,negative,medium,5.0,90,normal,normal,0.7247811137835093,0.552594367166628,0.1485724477548277,0.29954111377565174,0.3692518350924491,0.3184806195986928,0.29138606573201453,0.3345518086871751,0.3570160687762426,moderate,oxidative stress dominated
38302,SIM013883,EXP0021,MP0383,PP,10.0,larger microplastic,sphere,UV-aged,negative,low,1.0,365,inflamed,normal,0.5899425498094285,0.5525104564486062,0.11924517849013,0.2841771947297742,0.3418450195958608,0.29611800693221463,0.2748993321055616,0.29899850484193313,0.35701578435266895,moderate,oxidative stress dominated
38303,SIM008955,EXP0014,MP0180,PE,0.1,nano-scale,fragment,oxidized,positive,low,1.0,180,normal,high-fat,0.7942292915226372,0.5784496605256925,0.0848162290079392,0.30263562004264644,0.3714752169959059,0.28787106159997805,0.2476969718139793,0.29674053301948966,0.3570051489966607,moderate,oxidative stress dominated
38304,SIM013615,EXP0021,MP0115,PET,10.0,larger microplastic,sphere,oxidized,neutral,low,1.0,365,inflamed,normal,0.5997443517080878,0.5562701085854621,0.1090573556636624,0.2865023566378754,0.34266082453998886,0.29578842964457663,0.27307045761777854,0.2981685076304624,0.35700153614783103,moderate,oxidative stress dominated
38305,SIM028619,EXP0043,MP0269,PE,10.0,larger microplastic,fiber,oxidized,negative,medium,5.0,365,normal,normal,0.6993667570766464,0.553290826304435,0.1231249573378127,0.3053535866774746,0.38421026897272603,0.3338655140243427,0.3020232930075739,0.3477386262823118,0.3569929246316644,moderate,oxidative stress dominated
38306,SIM005289,EXP0008,MP0564,PVC,0.05,nano-scale,fiber,UV-aged,positive,low,1.0,90,normal,high-fat,0.7837329838879331,0.5772439577484278,0.0709861933635767,0.3113248899400419,0.3655977817997591,0.2824339924582157,0.2380528428110886,0.28799343649452414,0.3569836667197691,moderate,oxidative stress dominated
38307,SIM010523,EXP0016,MP0398,PP,10.0,larger microplastic,fiber,pristine,negative,low,1.0,180,inflamed,high-fat,0.4981436705593351,0.5485641323275899,0.1097819132107798,0.27841479828775995,0.3162086026495155,0.28685059311567823,0.2717181134103795,0.28292292985719913,0.356942617291296,moderate,oxidative stress dominated
38308,SIM024534,EXP0037,MP0234,PE,5.0,small microplastic,fragment,oxidized,positive,medium,5.0,180,normal,normal,0.7309866274669788,0.5582328401411404,0.1291787845354356,0.3077925343484913,0.37829871754165006,0.3250574209273759,0.29218019223279623,0.34135040258333427,0.35693956006759786,moderate,oxidative stress dominated
38309,SIM028813,EXP0043,MP0463,PS,1.0,submicron-to-small,sphere,UV-aged,neutral,medium,5.0,365,normal,normal,0.6468482582681576,0.5410274843551064,0.1560785286331969,0.29522778752934264,0.3783706807747995,0.33630429200495615,0.31715729061145825,0.35052602028392865,0.35692651338405496,moderate,oxidative stress dominated
38310,SIM002947,EXP0005,MP0247,PE,10.0,larger microplastic,sphere,UV-aged,neutral,low,1.0,30,barrier-impaired,normal,0.554330818219479,0.530701705920953,0.1322520308448808,0.2802025167317076,0.32022247516412694,0.2778806449917986,0.25231229998434856,0.2704957563022525,0.3569205718950885,moderate,oxidative stress dominated
38311,SIM025349,EXP0038,MP0374,PP,5.0,small microplastic,fiber,UV-aged,negative,medium,5.0,180,normal,high-fat,0.6701155254622608,0.5562948839409393,0.1270070819345085,0.2979461061969604,0.3653824551750454,0.32402760500168726,0.301794429968698,0.3366526759377553,0.35691907543153045,moderate,oxidative stress dominated
38312,SIM017292,EXP0026,MP0417,PS,0.05,nano-scale,fragment,pristine,positive,medium,5.0,30,normal,high-fat,0.6345530348349352,0.547751586708356,0.1410061467613108,0.3026162403755014,0.34463407314236155,0.30815886230550843,0.2837379260671736,0.3172207245379749,0.3569188105147042,moderate,oxidative stress dominated
38313,SIM006310,EXP0010,MP0235,PE,5.0,small microplastic,fiber,pristine,neutral,low,1.0,90,inflamed,high-fat,0.486803886706569,0.5397018412116404,0.1233274903286618,0.27461016451555864,0.31020827743467716,0.2807906610524487,0.26531808993593375,0.27541628247109456,0.35691417953766685,moderate,oxidative stress dominated
38314,SIM029353,EXP0044,MP0328,PP,1.0,submicron-to-small,sphere,UV-aged,neutral,medium,5.0,365,normal,high-fat,0.6118203132115043,0.5359194855844401,0.1699346903324136,0.27919791422388796,0.3727814715221211,0.33941543565953003,0.3399846129682919,0.351203020409512,0.35691066745415245,moderate,oxidative stress dominated
38315,SIM028949,EXP0043,MP0599,PVC,1.0,submicron-to-small,sphere,UV-aged,negative,medium,5.0,365,normal,normal,0.6654125720195638,0.5466650422154644,0.1472946462184411,0.2993620635207971,0.3813147928421404,0.33619067756318255,0.3151967512218143,0.3508420573661705,0.3569090897212329,moderate,oxidative stress dominated
38316,SIM021464,EXP0032,MP0539,PS,10.0,larger microplastic,fiber,oxidized,negative,medium,5.0,90,normal,high-fat,0.7317166926940852,0.5691158963576488,0.1004092287369303,0.30909361369599037,0.3681735377836728,0.3168976123517007,0.28538136702306105,0.32868662277966326,0.35690819503402843,moderate,oxidative stress dominated
38317,SIM029225,EXP0044,MP0200,PE,1.0,submicron-to-small,fragment,pristine,negative,medium,5.0,365,normal,high-fat,0.5457153311609722,0.5301098118554219,0.1720210726876729,0.28310772057592987,0.3605032992426939,0.33658452863472843,0.3325926227473714,0.3472301096077062,0.35690262453228505,moderate,oxidative stress dominated
38318,SIM020760,EXP0031,MP0510,PS,5.0,small microplastic,fiber,UV-aged,positive,medium,5.0,90,normal,normal,0.7300036263633058,0.5634848241753162,0.109830762223126,0.31818864385412143,0.3685814401872052,0.3146483565778579,0.27339204263391803,0.3298147816350621,0.35689928759417894,moderate,oxidative stress dominated
38319,SIM001615,EXP0003,MP0265,PE,10.0,larger microplastic,fiber,UV-aged,neutral,low,1.0,30,inflamed,normal,0.6101959072630695,0.5420513084403461,0.1051815362467782,0.29231092945875153,0.3294115930661856,0.2767134633268791,0.24442844893247895,0.2707228075892213,0.35689436374519856,moderate,oxidative stress dominated
38320,SIM013735,EXP0021,MP0235,PE,5.0,small microplastic,fiber,pristine,neutral,low,1.0,365,inflamed,normal,0.486803886706569,0.5392797152225928,0.1269581103022734,0.2805571892144066,0.32003604908874805,0.28860959485486604,0.2693465033138288,0.2910080621378053,0.35689089655217104,moderate,oxidative stress dominated
38321,SIM017930,EXP0027,MP0380,PP,10.0,larger microplastic,sphere,pristine,negative,medium,5.0,30,inflamed,normal,0.4422758887161537,0.5080297121934155,0.199500093144563,0.2835400059071773,0.3120244453041982,0.31710376132238566,0.31411822558098695,0.31885241520457785,0.3568830227128225,moderate,cytokine activation dominated
38322,SIM013147,EXP0020,MP0322,PP,0.1,nano-scale,fiber,oxidized,neutral,low,1.0,365,normal,high-fat,0.7485092041658127,0.5723965700086507,0.0915679736450948,0.2950343015751104,0.36615873402941557,0.28995894874010436,0.2542796379102645,0.30054886195740343,0.3568812001597306,moderate,oxidative stress dominated
38323,SIM020660,EXP0031,MP0410,PS,0.05,nano-scale,sphere,UV-aged,negative,medium,5.0,90,normal,normal,0.7130282023599587,0.5570086171133024,0.1360723038359623,0.30533756251223293,0.36658494252478874,0.31665399204612943,0.2866666618392924,0.33228235486263574,0.3568656511126454,moderate,oxidative stress dominated
38324,SIM029249,EXP0044,MP0224,PE,5.0,small microplastic,sphere,oxidized,negative,medium,5.0,365,normal,high-fat,0.665659348656496,0.5467134838487463,0.151725603100001,0.28808875611342033,0.3821354456868842,0.34041822752680284,0.33449426115940717,0.3528636043581319,0.3568621005016242,moderate,oxidative stress dominated
38325,SIM005651,EXP0009,MP0251,PE,10.0,larger microplastic,sphere,oxidized,negative,low,1.0,90,inflamed,normal,0.6435120527949781,0.5530680296530168,0.1124700791270304,0.28797548330180117,0.3418239680981542,0.28646754970125843,0.25811456061686167,0.285586945988613,0.35684167221330393,moderate,oxidative stress dominated
38326,SIM028396,EXP0043,MP0046,PET,0.1,nano-scale,fiber,pristine,neutral,medium,5.0,365,normal,normal,0.5507492041658125,0.5328502598815001,0.1551534762470247,0.29491037774385104,0.3578639321255401,0.32954334463598745,0.3064714794740656,0.34187180139321316,0.3568341994981515,moderate,oxidative stress dominated
38327,SIM033732,EXP0050,MP0657,PVC,10.0,larger microplastic,sphere,oxidized,positive,high,10.0,30,normal,high-fat,0.6817936052614184,0.5646975254232932,0.1530672806189669,0.295595164801301,0.36374022746727824,0.34363078322629337,0.33783778898965666,0.3658932099590053,0.3568338279041236,moderate,oxidative stress dominated
38328,SIM013271,EXP0020,MP0446,PS,0.1,nano-scale,fragment,UV-aged,negative,low,1.0,365,normal,high-fat,0.7555503796811178,0.5796556047415715,0.0809206598733872,0.3031577017463353,0.36854133644236137,0.2917352996134287,0.25435313006890936,0.3018786027960128,0.3568322445920586,moderate,oxidative stress dominated
38329,SIM005833,EXP0009,MP0433,PS,0.1,nano-scale,sphere,pristine,neutral,low,1.0,90,inflamed,normal,0.5251456933169817,0.5432627714722703,0.125108154432451,0.28157245450433527,0.317786579903673,0.27914722620358234,0.25762788453709634,0.2776944836498922,0.3568316839991037,moderate,oxidative stress dominated
38330,SIM033737,EXP0050,MP0662,PVC,10.0,larger microplastic,fragment,UV-aged,negative,high,10.0,30,normal,high-fat,0.6449882180883969,0.5616211945506043,0.1486630230655539,0.2959061093506099,0.3551873844699721,0.3404567556423901,0.33060688441954766,0.3614331941439822,0.35682825592541223,moderate,oxidative stress dominated
38331,SIM001848,EXP0003,MP0498,PS,5.0,small microplastic,fragment,pristine,positive,low,1.0,30,inflamed,normal,0.565987644229165,0.5427890591113674,0.1084087176593102,0.2982868894867264,0.3229427955266557,0.2761320319673424,0.24456082539155058,0.27033588871739933,0.35682612780554324,moderate,oxidative stress dominated
38332,SIM037666,EXP0056,MP0541,PVC,0.05,nano-scale,sphere,pristine,neutral,high,10.0,90,normal,high-fat,0.5068149218689533,0.5405960540220379,0.1972852151265381,0.27222166671291104,0.3392728449088006,0.3485578036206922,0.36511949865344295,0.3717137225763328,0.3568257308336507,moderate,systemic spillover dominated
38333,SIM016983,EXP0026,MP0108,PET,5.0,small microplastic,fiber,oxidized,positive,medium,5.0,30,normal,high-fat,0.7414103248497315,0.5644672439354053,0.1035934280578743,0.3142163207751187,0.36438140702319666,0.31040813209392515,0.27491940081498917,0.31920370348180094,0.35681165193097303,moderate,oxidative stress dominated
38334,SIM011855,EXP0018,MP0380,PP,10.0,larger microplastic,sphere,pristine,negative,low,1.0,180,barrier-impaired,high-fat,0.4422758887161537,0.5354622251456913,0.1386349257830653,0.2673149526920704,0.3077612423190488,0.2881419885986901,0.2798980989026755,0.2832969477207084,0.35679171101885165,moderate,oxidative stress dominated
38335,SIM021227,EXP0032,MP0302,PP,0.1,nano-scale,sphere,UV-aged,negative,medium,5.0,90,normal,high-fat,0.6760402770677265,0.5512438993215039,0.1521559599829702,0.28978767949883755,0.3600858274184146,0.3193403785167173,0.3052684553541633,0.33255422123513345,0.3567540668986685,moderate,oxidative stress dominated
38336,SIM020798,EXP0031,MP0548,PVC,0.05,nano-scale,sphere,oxidized,negative,medium,5.0,90,normal,normal,0.7398784453220459,0.5610359612085716,0.1289800004812351,0.3058357594114107,0.37124524499354744,0.3171065317311,0.28617929490674143,0.332748227597934,0.35674948228462544,moderate,oxidative stress dominated
38337,SIM016414,EXP0025,MP0214,PE,1.0,submicron-to-small,fiber,oxidized,neutral,medium,5.0,30,normal,normal,0.7213238018910275,0.5447577406703459,0.1416489336356056,0.30491913118303426,0.35917972720435226,0.3078500273405076,0.27030770364098994,0.3201242197703792,0.35673410106599895,moderate,oxidative stress dominated
38338,SIM016406,EXP0025,MP0206,PE,1.0,submicron-to-small,fragment,oxidized,negative,medium,5.0,30,normal,normal,0.7416966750891261,0.5490791647468982,0.1403673727662371,0.30734431257751804,0.3643934330100813,0.3098838674957495,0.2732115408036749,0.3226026522694751,0.35673074370479985,moderate,oxidative stress dominated
38339,SIM020560,EXP0031,MP0310,PP,0.1,nano-scale,fragment,UV-aged,neutral,medium,5.0,90,normal,normal,0.681758616730778,0.5463592922847678,0.1500454000622924,0.29756207058496886,0.3594706642359639,0.3150455778027232,0.28635243368854707,0.33034130853767646,0.3567292895368869,moderate,oxidative stress dominated
38340,SIM036480,EXP0055,MP0030,PET,0.1,nano-scale,sphere,pristine,positive,high,10.0,90,normal,normal,0.5502978377482157,0.5476494516542367,0.1814031110010309,0.2898956701508445,0.34772751252638023,0.3462593406097313,0.3426664876931884,0.37186656306362675,0.35671994021621267,moderate,oxidative stress dominated
38341,SIM013989,EXP0021,MP0489,PS,5.0,small microplastic,sphere,pristine,positive,low,1.0,365,inflamed,normal,0.5259212655769919,0.5496676301661138,0.1202370739372391,0.2876307699594344,0.32968204177417276,0.29285817815130566,0.2727116666534011,0.2955035203026959,0.35671747635945844,moderate,oxidative stress dominated
38342,SIM005918,EXP0009,MP0518,PS,10.0,larger microplastic,sphere,UV-aged,negative,low,1.0,90,inflamed,normal,0.6245275255004061,0.5549189451495782,0.1045736453889245,0.2931367538762642,0.3381937618320641,0.28557900558386523,0.2561482542223928,0.284182063012396,0.35671431783625684,moderate,oxidative stress dominated
38343,SIM006190,EXP0010,MP0115,PET,10.0,larger microplastic,sphere,oxidized,neutral,low,1.0,90,inflamed,high-fat,0.5997443517080878,0.5561226910962489,0.1047531230718309,0.280539058824969,0.3334505046135785,0.2885070004442837,0.2689343241038317,0.2826167111527336,0.3567076719770198,moderate,oxidative stress dominated
38344,SIM032660,EXP0049,MP0260,PE,10.0,larger microplastic,fragment,oxidized,negative,high,10.0,30,normal,normal,0.683299331605461,0.5558777308904133,0.1592530258849057,0.29928715982988907,0.36208474961924764,0.34083607208134825,0.32068611960200627,0.36440819307161426,0.3567057323184996,moderate,oxidative stress dominated
38345,SIM005486,EXP0009,MP0086,PET,5.0,small microplastic,sphere,UV-aged,negative,low,1.0,90,inflamed,normal,0.6101007057936533,0.554118612736533,0.1058537658902159,0.29158272396991636,0.33509921539815446,0.28450931266227664,0.25630929139281067,0.2829674803247512,0.35670328721751837,moderate,oxidative stress dominated
38346,SIM006564,EXP0010,MP0489,PS,5.0,small microplastic,sphere,pristine,positive,low,1.0,90,inflamed,high-fat,0.5259212655769919,0.5498049844160307,0.116892911024007,0.281596372888525,0.32031257650407874,0.2854060521682561,0.26849066462546284,0.28001402015033067,0.35669399887663616,moderate,oxidative stress dominated
38347,SIM012714,EXP0019,MP0564,PVC,0.05,nano-scale,fiber,UV-aged,positive,low,1.0,365,normal,normal,0.7837329838879331,0.5800517846579311,0.0719683555162292,0.3143205747550295,0.3725517286100474,0.2884773417220987,0.24152869548451697,0.3018345530498956,0.35669330941858823,moderate,oxidative stress dominated
38348,SIM037114,EXP0055,MP0664,PVC,10.0,larger microplastic,fragment,oxidized,neutral,high,10.0,90,normal,normal,0.6584816305185706,0.560434785592663,0.1518877817632643,0.296693569036997,0.36639287769886386,0.34707228951743435,0.3296911112419868,0.3728455062426483,0.3566816867857844,moderate,oxidative stress dominated
38349,SIM041545,EXP0062,MP0370,PP,5.0,small microplastic,fiber,pristine,neutral,high,10.0,180,normal,high-fat,0.4845788867065689,0.5362588895936429,0.1866156428829935,0.2731711119033905,0.34640710275277875,0.35645473047437826,0.3655131961528355,0.37690933213827893,0.3566668574386006,moderate,systemic spillover dominated
38350,SIM024677,EXP0037,MP0377,PP,5.0,small microplastic,fiber,oxidized,negative,medium,5.0,180,normal,normal,0.7198114187871113,0.5572360155345099,0.1230648461696537,0.30744221608244743,0.37444163212295567,0.32265517628858603,0.28748091734490266,0.3383614072031417,0.35666360739220293,moderate,oxidative stress dominated
38351,SIM029560,EXP0044,MP0535,PS,10.0,larger microplastic,fiber,UV-aged,neutral,medium,5.0,365,normal,high-fat,0.6425124914916743,0.5536917431183074,0.1199801786991134,0.2975608367346294,0.37229494925001433,0.3330956515985416,0.31317036689651423,0.3439171110771477,0.3566608937017434,moderate,oxidative stress dominated
38352,SIM032707,EXP0049,MP0307,PP,0.1,nano-scale,fragment,pristine,neutral,high,10.0,30,normal,normal,0.5335519980620177,0.528992607623621,0.2083867209017481,0.2831597567376471,0.33316751068116124,0.33891539986435426,0.33188613938749695,0.36136283117663326,0.3566554635194834,moderate,cytokine activation dominated
38353,SIM008523,EXP0013,MP0423,PS,0.05,nano-scale,fragment,oxidized,positive,low,1.0,180,normal,normal,0.8293256758995281,0.5825969054383644,0.0699073493783192,0.3170527343130407,0.3773327465039246,0.28574565202225527,0.23583361458236005,0.29744617240343,0.35664988074207515,moderate,oxidative stress dominated
38354,SIM029233,EXP0044,MP0208,PE,1.0,submicron-to-small,fiber,pristine,neutral,medium,5.0,365,normal,high-fat,0.5253978098483655,0.5256970297067057,0.1726342996278261,0.28028338713371936,0.3554751939647956,0.33466336872050584,0.32823334757876016,0.3443698949729878,0.35664675973428905,moderate,oxidative stress dominated
38355,SIM021979,EXP0033,MP0379,PP,10.0,larger microplastic,sphere,pristine,neutral,medium,5.0,90,inflamed,normal,0.4044532857046192,0.5051204897272605,0.2070985232357007,0.2755709523148585,0.31307066709096276,0.32438211462804356,0.32873065691344244,0.32869392542618264,0.3566292761196399,moderate,systemic spillover dominated
38356,SIM005147,EXP0008,MP0422,PS,0.05,nano-scale,fragment,oxidized,negative,low,1.0,90,normal,high-fat,0.8038105980424504,0.577894194103544,0.0747763404425331,0.3085916955588969,0.36975136264623176,0.28375451512986233,0.23994845390096056,0.289563039133782,0.3566151895716683,moderate,oxidative stress dominated
38357,SIM012446,EXP0019,MP0296,PP,0.05,nano-scale,fiber,oxidized,negative,low,1.0,365,normal,normal,0.7887968854977891,0.5749192578211354,0.0843725522866071,0.30698850457376436,0.37356144643282996,0.2884102083075586,0.24327150317237514,0.30235664122944544,0.35661509383235707,moderate,oxidative stress dominated
38358,SIM020662,EXP0031,MP0412,PS,0.05,nano-scale,sphere,oxidized,neutral,medium,5.0,90,normal,normal,0.7212735286821309,0.5554605444716515,0.138067209832585,0.30174450190758695,0.3674660418286107,0.3165989100916019,0.2874499330929948,0.33219655802877335,0.35661478119658535,moderate,oxidative stress dominated
38359,SIM001742,EXP0003,MP0392,PP,10.0,larger microplastic,fragment,UV-aged,negative,low,1.0,30,inflamed,normal,0.6297298286199113,0.5455436716746247,0.10561434527365,0.2944796801040943,0.3345384225498282,0.278977354155605,0.24613547010148595,0.27324183309639866,0.35661377079416634,moderate,oxidative stress dominated
38360,SIM021122,EXP0032,MP0197,PE,1.0,submicron-to-small,sphere,oxidized,negative,medium,5.0,90,normal,high-fat,0.7001707751220805,0.5525528448182824,0.1503159665631031,0.2905906690167042,0.36480511574667907,0.3204752847318594,0.3049773824991569,0.3339823054406294,0.35660765359337526,moderate,oxidative stress dominated
38361,SIM016412,EXP0025,MP0212,PE,1.0,submicron-to-small,fiber,UV-aged,negative,medium,5.0,30,normal,normal,0.7112222275663413,0.545706712480663,0.1394513472800356,0.3080845116851765,0.3577523564875168,0.30758522783806136,0.2694309393735944,0.31986989373550173,0.35659265561653347,moderate,oxidative stress dominated
38362,SIM025526,EXP0038,MP0551,PVC,0.05,nano-scale,fragment,pristine,negative,medium,5.0,180,normal,high-fat,0.5893693110131039,0.5476823194788464,0.145280642978162,0.292158414189986,0.35081111609698057,0.32154508748479327,0.307452062558925,0.33401336600356774,0.35659009843031986,moderate,oxidative stress dominated
38363,SIM013004,EXP0020,MP0179,PE,0.1,nano-scale,fragment,oxidized,negative,low,1.0,365,normal,high-fat,0.7687356342532092,0.5763058285269989,0.090314020042403,0.2971178084057392,0.3711166816390091,0.2921757605436358,0.25631922752904956,0.3028639491129039,0.35657843069510525,moderate,oxidative stress dominated
